area;year_op;conversion_tech;max_yearly_production;max_daily_production;power_capacity_max;power_capacity_min;fixed_cost;variable_cost;must_run
AlbertCanal;2053;coal_pp;;;0.0;0.0;33878.0;3.45;
AlbertCanal;2033;lignite_pp;;;0.0;0.0;38816.0;4.1;
AlbertCanal;2038;lignite_pp;;;0.0;0.0;38816.0;4.1;
AlbertCanal;2043;lignite_pp;;;0.0;0.0;38816.0;4.1;
AlbertCanal;2053;lignite_pp;;;0.0;0.0;38816.0;4.1;
AlbertCanal;2033;nuclear_lte;;;0.0;0.0;319000.0;;
AlbertCanal;2038;nuclear_lte;;;0.0;0.0;319000.0;;
AlbertCanal;2043;nuclear_lte;;;0.0;0.0;319000.0;;
AlbertCanal;2053;nuclear_lte;;;0.0;0.0;319000.0;;
AlbertCanal;2033;nuclear_new;;;0.0;0.0;100000.0;;
AlbertCanal;2038;nuclear_new;;;0.0;0.0;100000.0;;
AlbertCanal;2043;nuclear_new;;;0.0;0.0;100000.0;;
AlbertCanal;2053;nuclear_new;;;0.0;0.0;100000.0;;
AlbertCanal;2033;oil_pp;;;0.0;0.0;26472.0;3.2;
AlbertCanal;2038;oil_pp;;;0.0;0.0;26472.0;3.2;
AlbertCanal;2043;oil_pp;;;0.0;0.0;26472.0;3.2;
AlbertCanal;2053;oil_pp;;;0.0;0.0;26472.0;3.2;
AlbertCanal;2033;ccht;;;;;37190.0;2.5;
AlbertCanal;2038;ccht;;;;;37190.0;2.5;
AlbertCanal;2043;ccht;;;;;37190.0;2.5;
AlbertCanal;2053;ccht;;;;;37190.0;2.5;
AlbertCanal;2033;ocht;;;;;23940.0;2.4;
AlbertCanal;2038;ocht;;;;;23940.0;2.4;
AlbertCanal;2043;ocht;;;;;23940.0;2.4;
AlbertCanal;2053;ocht;;;;;23940.0;2.4;
AlbertCanal;2033;other_res;;;0.0;0.0;;;1.0
AlbertCanal;2038;other_res;;;0.0;0.0;;;1.0
AlbertCanal;2043;other_res;;;0.0;0.0;;;1.0
AlbertCanal;2053;other_res;;;0.0;0.0;;;1.0
AlbertCanal;2033;biogas_reactor;10742836.11;;0.0;0.0;0.0;49.94;
AlbertCanal;2038;biogas_reactor;10742836.11;;0.0;0.0;0.0;50.38;
AlbertCanal;2043;biogas_reactor;10742836.11;;0.0;0.0;0.0;50.81;
AlbertCanal;2053;biogas_reactor;10742836.11;;0.0;0.0;0.0;49.97;
AlbertCanal;2033;lignite_mine;;;0.0;0.0;0.0;;
AlbertCanal;2038;lignite_mine;;;0.0;0.0;0.0;;
AlbertCanal;2043;lignite_mine;;;0.0;0.0;0.0;;
AlbertCanal;2053;lignite_mine;;;0.0;0.0;0.0;;
AlbertCanal;2033;wind_onshore;;;0.0;0.0;16663.0;1.98;1.0
AlbertCanal;2038;wind_onshore;;;0.0;0.0;16314.0;1.93;1.0
AlbertCanal;2043;wind_onshore;;;0.0;0.0;15965.0;1.89;1.0
AlbertCanal;2053;wind_onshore;;;0.0;0.0;15602.0;1.85;1.0
AlbertCanal;2033;wind_offshore;;;0.0;0.0;34000.0;3.45;1.0
AlbertCanal;2038;wind_offshore;;;0.0;0.0;32000.0;3.16;1.0
AlbertCanal;2043;wind_offshore;;;0.0;0.0;30000.0;2.99;1.0
AlbertCanal;2053;wind_offshore;;;0.0;0.0;28000.0;2.78;1.0
AlbertCanal;2033;solar_pv;;;0.0;0.0;9500.0;;1.0
AlbertCanal;2038;solar_pv;;;0.0;0.0;8800.0;;1.0
AlbertCanal;2043;solar_pv;;;0.0;0.0;8100.0;;1.0
AlbertCanal;2053;solar_pv;;;0.0;0.0;7400.0;;1.0
AlbertCanal;2033;solar_rooftop_pv;;;0.0;0.0;10700.0;;1.0
AlbertCanal;2038;solar_rooftop_pv;;;0.0;0.0;10150.0;;1.0
AlbertCanal;2043;solar_rooftop_pv;;;0.0;0.0;9600.0;;1.0
AlbertCanal;2053;solar_rooftop_pv;;;0.0;0.0;8900.0;;1.0
AlbertCanal;2033;hydro_river;;;0.0;0.0;130000.0;;1.0
AlbertCanal;2038;hydro_river;;;0.0;0.0;130000.0;;1.0
AlbertCanal;2043;hydro_river;;;0.0;0.0;130000.0;;1.0
AlbertCanal;2053;hydro_river;;;0.0;0.0;130000.0;;1.0
AlbertCanal;2033;hydro_reservoir;;;0.0;0.0;130000.0;;
AlbertCanal;2038;hydro_reservoir;;;0.0;0.0;130000.0;;
AlbertCanal;2043;hydro_reservoir;;;0.0;0.0;130000.0;;
AlbertCanal;2053;hydro_reservoir;;;0.0;0.0;130000.0;;
AlbertCanal;2033;hydro_pondage;;;0.0;0.0;130000.0;;
AlbertCanal;2038;hydro_pondage;;;0.0;0.0;130000.0;;
AlbertCanal;2043;hydro_pondage;;;0.0;0.0;130000.0;;
AlbertCanal;2053;hydro_pondage;;;0.0;0.0;130000.0;;
AlbertCanal;2033;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
AlbertCanal;2038;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
AlbertCanal;2043;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
AlbertCanal;2053;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
AlbertCanal;2033;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
AlbertCanal;2038;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
AlbertCanal;2043;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
AlbertCanal;2053;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
AlbertCanal;2033;heatpump;;;0.0;0.0;;;
AlbertCanal;2038;heatpump;;;0.0;0.0;;;
AlbertCanal;2043;heatpump;;;0.0;0.0;;;
AlbertCanal;2053;heatpump;;;0.0;0.0;;;
AlbertCanal;2033;ev;;;0.0;0.0;;;
AlbertCanal;2038;ev;;;0.0;0.0;;;
AlbertCanal;2043;ev;;;0.0;0.0;;;
AlbertCanal;2053;ev;;;0.0;0.0;;;
AlbertCanal;2033;ammonia_ships;;;0.0;0.0;13366.0;137.9;0.7
AlbertCanal;2038;ammonia_ships;;;0.0;0.0;12170.0;123.15;0.7
AlbertCanal;2043;ammonia_ships;;;0.0;0.0;11365.0;108.4;0.7
AlbertCanal;2053;ammonia_ships;;;0.0;0.0;10301.0;86.8;0.7
AlbertCanal;2033;mena_imports;;;0.0;0.0;980.0;;0.5
AlbertCanal;2038;mena_imports;;;0.0;0.0;980.0;;0.5
AlbertCanal;2043;mena_imports;;;0.0;0.0;980.0;;0.5
AlbertCanal;2053;mena_imports;;;0.0;0.0;980.0;;0.5
AlbertCanal;2033;ukraine_imports;;;0.0;0.0;980.0;;0.7
AlbertCanal;2038;ukraine_imports;;;0.0;0.0;980.0;;0.7
AlbertCanal;2043;ukraine_imports;;;0.0;0.0;980.0;;0.7
AlbertCanal;2053;ukraine_imports;;;0.0;0.0;980.0;;0.7
AlbertCanal;2033;norway_imports;;;0.0;0.0;980.0;60.0;0.7
AlbertCanal;2038;norway_imports;;;0.0;0.0;980.0;60.0;0.7
AlbertCanal;2043;norway_imports;;;0.0;0.0;980.0;60.0;0.7
AlbertCanal;2053;norway_imports;;;0.0;0.0;980.0;60.0;0.7
AlbertCanal;2033;dsr_1;;14889.24;0.0;0.0;;67.0;
AlbertCanal;2038;dsr_1;;19982.23;0.0;0.0;;70.0;
AlbertCanal;2043;dsr_1;;131.0;0.0;0.0;;1000.0;
AlbertCanal;2053;dsr_1;;131.0;0.0;0.0;;1000.0;
AlbertCanal;2033;dsr_2;;7776.0;0.0;0.0;;178.0;
AlbertCanal;2038;dsr_2;;14544.0;0.0;0.0;;186.0;
AlbertCanal;2043;dsr_2;;2394.8;0.0;0.0;;1000.0;
AlbertCanal;2053;dsr_2;;2394.8;0.0;0.0;;1000.0;
AlbertCanal;2033;dsr_3;;4632.0;0.0;0.0;;300.0;
AlbertCanal;2038;dsr_3;;4632.0;0.0;0.0;;300.0;
AlbertCanal;2043;dsr_3;;908.0;0.0;0.0;;2000.0;
AlbertCanal;2053;dsr_3;;908.0;0.0;0.0;;2000.0;
AlbertCanal;2033;dsr_4;;4880.0;0.0;0.0;;500.0;
AlbertCanal;2038;dsr_4;;4880.0;0.0;0.0;;500.0;
AlbertCanal;2043;dsr_4;;2536.0;0.0;0.0;;1500.0;
AlbertCanal;2053;dsr_4;;2536.0;0.0;0.0;;1500.0;
AlbertCanal;2033;dsr_5;;3414.0;0.0;0.0;;1000.0;
AlbertCanal;2038;dsr_5;;6150.0;0.0;0.0;;1000.0;
AlbertCanal;2043;dsr_5;;4361.7;0.0;0.0;;500.0;
AlbertCanal;2053;dsr_5;;4361.7;0.0;0.0;;500.0;
AlbertCanal;2033;dsr_6;;2536.0;0.0;0.0;;1500.0;
AlbertCanal;2038;dsr_6;;2536.0;0.0;0.0;;1500.0;
AlbertCanal;2043;dsr_6;;4632.0;0.0;0.0;;300.0;
AlbertCanal;2053;dsr_6;;4632.0;0.0;0.0;;300.0;
AlbertCanal;2033;dsr_7;;908.0;0.0;0.0;;2000.0;
AlbertCanal;2038;dsr_7;;908.0;0.0;0.0;;2000.0;
AlbertCanal;2043;dsr_7;;9087.24;0.0;0.0;;186.0;
AlbertCanal;2053;dsr_7;;9087.24;0.0;0.0;;186.0;
AlbertCanal;2033;dsr_8;;;0.0;0.0;;;
AlbertCanal;2038;dsr_8;;;0.0;0.0;;;
AlbertCanal;2043;dsr_8;;19982.23;0.0;0.0;;70.0;
AlbertCanal;2053;dsr_8;;19982.23;0.0;0.0;;70.0;
AlbertCanal;2033;dsr_9;;;0.0;0.0;;;
AlbertCanal;2038;dsr_9;;;0.0;0.0;;;
AlbertCanal;2043;dsr_9;;;0.0;0.0;;;
AlbertCanal;2053;dsr_9;;;0.0;0.0;;;
AlbertCanal;2033;dsr_10;;;0.0;0.0;;;
AlbertCanal;2038;dsr_10;;;0.0;0.0;;;
AlbertCanal;2043;dsr_10;;;0.0;0.0;;;
AlbertCanal;2053;dsr_10;;;0.0;0.0;;;
Charleroi;2030;electrolysis_2030;;;;;53200.0;0.0;0.0
Charleroi;2035;electrolysis_2030;;;;;53200.0;0.0;0.0
Charleroi;2040;electrolysis_2030;;;;;53200.0;0.0;0.0
Charleroi;2050;electrolysis_2030;;;;;53200.0;0.0;0.0
Charleroi;2030;electrolysis_2035;;;;;47600.0;0.0;0.0
Charleroi;2035;electrolysis_2035;;;;;47600.0;0.0;0.0
Charleroi;2040;electrolysis_2035;;;;;47600.0;0.0;0.0
Charleroi;2050;electrolysis_2035;;;;;47600.0;0.0;0.0
Charleroi;2030;electrolysis_2040;;;;;42000.0;0.0;0.0
Charleroi;2035;electrolysis_2040;;;;;42000.0;0.0;0.0
Charleroi;2040;electrolysis_2040;;;;;42000.0;0.0;0.0
Charleroi;2050;electrolysis_2040;;;;;42000.0;0.0;0.0
Charleroi;2030;electrolysis_2050;;;;;36400.0;0.0;0.0
Charleroi;2035;electrolysis_2050;;;;;36400.0;0.0;0.0
Charleroi;2040;electrolysis_2050;;;;;36400.0;0.0;0.0
Charleroi;2050;electrolysis_2050;;;;;36400.0;0.0;0.0
Charleroi;2030;atr_ccs;;;0.0;;108000.0;3.1;0.0
Charleroi;2035;atr_ccs;;;0.0;;108000.0;3.1;0.0
Charleroi;2040;atr_ccs;;;0.0;;108000.0;3.1;0.0
Charleroi;2050;atr_ccs;;;0.0;;108000.0;3.1;0.0
Charleroi;2030;smr;;;0.0;;198000.0;0.0;0.0
Charleroi;2035;smr;;;0.0;;198000.0;0.0;0.0
Charleroi;2040;smr;;;0.0;;198000.0;0.0;0.0
Charleroi;2050;smr;;;0.0;;198000.0;0.0;0.0
Charleroi;2030;e_smr;;;;;144000.0;0.0;0.0
Charleroi;2035;e_smr;;;;;144000.0;0.0;0.0
Charleroi;2040;e_smr;;;;;144000.0;0.0;0.0
Charleroi;2050;e_smr;;;;;144000.0;0.0;0.0
Charleroi;2030;ccgt;;;0.0;0.0;20000.0;2.5;0.138
Charleroi;2035;ccgt;;;0.0;0.0;33810.0;2.5;0.141
Charleroi;2040;ccgt;;;0.0;0.0;33810.0;2.5;0.141
Charleroi;2050;ccgt;;;0.0;0.0;33810.0;2.5;0.141
Charleroi;2030;ocgt;;;0.0;0.0;11900.0;2.4;
Charleroi;2035;ocgt;;;0.0;0.0;20820.0;2.4;
Charleroi;2040;ocgt;;;0.0;0.0;20820.0;2.4;
Charleroi;2050;ocgt;;;0.0;0.0;20820.0;2.4;
Charleroi;2030;coal_pp;;;0.0;0.0;33878.0;3.45;
Charleroi;2035;coal_pp;;;0.0;0.0;33878.0;3.45;
Charleroi;2040;coal_pp;;;0.0;0.0;33878.0;3.45;
Charleroi;2050;coal_pp;;;0.0;0.0;33878.0;3.45;
Charleroi;2030;lignite_pp;;;0.0;0.0;38816.0;4.1;
Charleroi;2035;lignite_pp;;;0.0;0.0;38816.0;4.1;
Charleroi;2040;lignite_pp;;;0.0;0.0;38816.0;4.1;
Charleroi;2050;lignite_pp;;;0.0;0.0;38816.0;4.1;
Charleroi;2030;nuclear_lte;;;0.0;0.0;319000.0;;
Charleroi;2035;nuclear_lte;;;0.0;0.0;319000.0;;
Charleroi;2040;nuclear_lte;;;0.0;0.0;319000.0;;
Charleroi;2050;nuclear_lte;;;0.0;0.0;319000.0;;
Charleroi;2030;nuclear_new;;;0.0;0.0;100000.0;;
Charleroi;2035;nuclear_new;;;0.0;0.0;100000.0;;
Charleroi;2040;nuclear_new;;;0.0;0.0;100000.0;;
Charleroi;2050;nuclear_new;;;0.0;0.0;100000.0;;
Charleroi;2030;oil_pp;;;0.0;0.0;26472.0;3.2;
Charleroi;2035;oil_pp;;;0.0;0.0;26472.0;3.2;
Charleroi;2040;oil_pp;;;0.0;0.0;26472.0;3.2;
Charleroi;2050;oil_pp;;;0.0;0.0;26472.0;3.2;
Charleroi;2030;ccht;;;;;37190.0;2.5;
Charleroi;2035;ccht;;;;;37190.0;2.5;
Charleroi;2040;ccht;;;;;37190.0;2.5;
Charleroi;2050;ccht;;;;;37190.0;2.5;
Charleroi;2030;ocht;;;;;23940.0;2.4;
Charleroi;2035;ocht;;;;;23940.0;2.4;
Charleroi;2040;ocht;;;;;23940.0;2.4;
Charleroi;2050;ocht;;;;;23940.0;2.4;
Charleroi;2030;other_res;;;0.0;0.0;;;1.0
Charleroi;2035;other_res;;;0.0;0.0;;;1.0
Charleroi;2040;other_res;;;0.0;0.0;;;1.0
Charleroi;2050;other_res;;;0.0;0.0;;;1.0
Charleroi;2030;biogas_reactor;10742836.11;;0.0;0.0;0.0;49.94;
Charleroi;2035;biogas_reactor;10742836.11;;0.0;0.0;0.0;50.38;
Charleroi;2040;biogas_reactor;10742836.11;;0.0;0.0;0.0;50.81;
Charleroi;2050;biogas_reactor;10742836.11;;0.0;0.0;0.0;49.97;
Charleroi;2030;lignite_mine;;;0.0;0.0;0.0;;
Charleroi;2035;lignite_mine;;;0.0;0.0;0.0;;
Charleroi;2040;lignite_mine;;;0.0;0.0;0.0;;
Charleroi;2050;lignite_mine;;;0.0;0.0;0.0;;
Charleroi;2030;wind_onshore;;;0.0;0.0;16663.0;1.98;1.0
Charleroi;2035;wind_onshore;;;0.0;0.0;16314.0;1.93;1.0
Charleroi;2040;wind_onshore;;;0.0;0.0;15965.0;1.89;1.0
Charleroi;2050;wind_onshore;;;0.0;0.0;15602.0;1.85;1.0
Charleroi;2030;wind_offshore;;;0.0;0.0;34000.0;3.45;1.0
Charleroi;2035;wind_offshore;;;0.0;0.0;32000.0;3.16;1.0
Charleroi;2040;wind_offshore;;;0.0;0.0;30000.0;2.99;1.0
Charleroi;2050;wind_offshore;;;0.0;0.0;28000.0;2.78;1.0
Charleroi;2030;solar_pv;;;0.0;0.0;9500.0;;1.0
Charleroi;2035;solar_pv;;;0.0;0.0;8800.0;;1.0
Charleroi;2040;solar_pv;;;0.0;0.0;8100.0;;1.0
Charleroi;2050;solar_pv;;;0.0;0.0;7400.0;;1.0
Charleroi;2030;solar_rooftop_pv;;;0.0;0.0;10700.0;;1.0
Charleroi;2035;solar_rooftop_pv;;;0.0;0.0;10150.0;;1.0
Charleroi;2040;solar_rooftop_pv;;;0.0;0.0;9600.0;;1.0
Charleroi;2050;solar_rooftop_pv;;;0.0;0.0;8900.0;;1.0
Charleroi;2030;hydro_river;;;0.0;0.0;130000.0;;1.0
Charleroi;2035;hydro_river;;;0.0;0.0;130000.0;;1.0
Charleroi;2040;hydro_river;;;0.0;0.0;130000.0;;1.0
Charleroi;2050;hydro_river;;;0.0;0.0;130000.0;;1.0
Charleroi;2030;hydro_reservoir;;;0.0;0.0;130000.0;;
Charleroi;2035;hydro_reservoir;;;0.0;0.0;130000.0;;
Charleroi;2040;hydro_reservoir;;;0.0;0.0;130000.0;;
Charleroi;2050;hydro_reservoir;;;0.0;0.0;130000.0;;
Charleroi;2030;hydro_pondage;;;0.0;0.0;130000.0;;
Charleroi;2035;hydro_pondage;;;0.0;0.0;130000.0;;
Charleroi;2040;hydro_pondage;;;0.0;0.0;130000.0;;
Charleroi;2050;hydro_pondage;;;0.0;0.0;130000.0;;
Charleroi;2030;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
Charleroi;2035;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
Charleroi;2040;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
Charleroi;2050;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
Charleroi;2030;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
Charleroi;2035;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
Charleroi;2040;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
Charleroi;2050;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
Charleroi;2030;heatpump;;;0.0;0.0;;;
Charleroi;2035;heatpump;;;0.0;0.0;;;
Charleroi;2040;heatpump;;;0.0;0.0;;;
Charleroi;2050;heatpump;;;0.0;0.0;;;
Charleroi;2030;ev;;;0.0;0.0;;;
Charleroi;2035;ev;;;0.0;0.0;;;
Charleroi;2040;ev;;;0.0;0.0;;;
Charleroi;2050;ev;;;0.0;0.0;;;
Charleroi;2030;ammonia_ships;;;0.0;0.0;13366.0;137.9;0.7
Charleroi;2035;ammonia_ships;;;0.0;0.0;12170.0;123.15;0.7
Charleroi;2040;ammonia_ships;;;0.0;0.0;11365.0;108.4;0.7
Charleroi;2050;ammonia_ships;;;0.0;0.0;10301.0;86.8;0.7
Charleroi;2030;mena_imports;;;0.0;0.0;980.0;;0.5
Charleroi;2035;mena_imports;;;0.0;0.0;980.0;;0.5
Charleroi;2040;mena_imports;;;0.0;0.0;980.0;;0.5
Charleroi;2050;mena_imports;;;0.0;0.0;980.0;;0.5
Charleroi;2030;ukraine_imports;;;0.0;0.0;980.0;;0.7
Charleroi;2035;ukraine_imports;;;0.0;0.0;980.0;;0.7
Charleroi;2040;ukraine_imports;;;0.0;0.0;980.0;;0.7
Charleroi;2050;ukraine_imports;;;0.0;0.0;980.0;;0.7
Charleroi;2030;norway_imports;;;0.0;0.0;980.0;60.0;0.7
Charleroi;2035;norway_imports;;;0.0;0.0;980.0;60.0;0.7
Charleroi;2040;norway_imports;;;0.0;0.0;980.0;60.0;0.7
Charleroi;2050;norway_imports;;;0.0;0.0;980.0;60.0;0.7
Charleroi;2030;dsr_1;;14889.24;0.0;0.0;;67.0;
Charleroi;2035;dsr_1;;19982.23;0.0;0.0;;70.0;
Charleroi;2040;dsr_1;;131.0;0.0;0.0;;1000.0;
Charleroi;2050;dsr_1;;131.0;0.0;0.0;;1000.0;
Charleroi;2030;dsr_2;;7776.0;0.0;0.0;;178.0;
Charleroi;2035;dsr_2;;14544.0;0.0;0.0;;186.0;
Charleroi;2040;dsr_2;;2394.8;0.0;0.0;;1000.0;
Charleroi;2050;dsr_2;;2394.8;0.0;0.0;;1000.0;
Charleroi;2030;dsr_3;;4632.0;0.0;0.0;;300.0;
Charleroi;2035;dsr_3;;4632.0;0.0;0.0;;300.0;
Charleroi;2040;dsr_3;;908.0;0.0;0.0;;2000.0;
Charleroi;2050;dsr_3;;908.0;0.0;0.0;;2000.0;
Charleroi;2030;dsr_4;;4880.0;0.0;0.0;;500.0;
Charleroi;2035;dsr_4;;4880.0;0.0;0.0;;500.0;
Charleroi;2040;dsr_4;;2536.0;0.0;0.0;;1500.0;
Charleroi;2050;dsr_4;;2536.0;0.0;0.0;;1500.0;
Charleroi;2030;dsr_5;;3414.0;0.0;0.0;;1000.0;
Charleroi;2035;dsr_5;;6150.0;0.0;0.0;;1000.0;
Charleroi;2040;dsr_5;;4361.7;0.0;0.0;;500.0;
Charleroi;2050;dsr_5;;4361.7;0.0;0.0;;500.0;
Charleroi;2030;dsr_6;;2536.0;0.0;0.0;;1500.0;
Charleroi;2035;dsr_6;;2536.0;0.0;0.0;;1500.0;
Charleroi;2040;dsr_6;;4632.0;0.0;0.0;;300.0;
Charleroi;2050;dsr_6;;4632.0;0.0;0.0;;300.0;
Charleroi;2030;dsr_7;;908.0;0.0;0.0;;2000.0;
Charleroi;2035;dsr_7;;908.0;0.0;0.0;;2000.0;
Charleroi;2040;dsr_7;;9087.24;0.0;0.0;;186.0;
Charleroi;2050;dsr_7;;9087.24;0.0;0.0;;186.0;
Charleroi;2030;dsr_8;;;0.0;0.0;;;
Charleroi;2035;dsr_8;;;0.0;0.0;;;
Charleroi;2040;dsr_8;;19982.23;0.0;0.0;;70.0;
Charleroi;2050;dsr_8;;19982.23;0.0;0.0;;70.0;
Charleroi;2030;dsr_9;;;0.0;0.0;;;
Charleroi;2035;dsr_9;;;0.0;0.0;;;
Charleroi;2040;dsr_9;;;0.0;0.0;;;
Charleroi;2050;dsr_9;;;0.0;0.0;;;
Charleroi;2030;dsr_10;;;0.0;0.0;;;
Charleroi;2035;dsr_10;;;0.0;0.0;;;
Charleroi;2040;dsr_10;;;0.0;0.0;;;
Charleroi;2050;dsr_10;;;0.0;0.0;;;
Charleroi;2031;electrolysis_2030;;;;;53200.0;0.0;0.0
Charleroi;2036;electrolysis_2030;;;;;53200.0;0.0;0.0
Charleroi;2041;electrolysis_2030;;;;;53200.0;0.0;0.0
Charleroi;2051;electrolysis_2030;;;;;53200.0;0.0;0.0
Charleroi;2031;electrolysis_2035;;;;;47600.0;0.0;0.0
Charleroi;2036;electrolysis_2035;;;;;47600.0;0.0;0.0
Charleroi;2041;electrolysis_2035;;;;;47600.0;0.0;0.0
Charleroi;2051;electrolysis_2035;;;;;47600.0;0.0;0.0
Charleroi;2031;electrolysis_2040;;;;;42000.0;0.0;0.0
Charleroi;2036;electrolysis_2040;;;;;42000.0;0.0;0.0
Charleroi;2041;electrolysis_2040;;;;;42000.0;0.0;0.0
Charleroi;2051;electrolysis_2040;;;;;42000.0;0.0;0.0
Charleroi;2031;electrolysis_2050;;;;;36400.0;0.0;0.0
Charleroi;2036;electrolysis_2050;;;;;36400.0;0.0;0.0
Charleroi;2041;electrolysis_2050;;;;;36400.0;0.0;0.0
Charleroi;2051;electrolysis_2050;;;;;36400.0;0.0;0.0
Charleroi;2031;atr_ccs;;;0.0;;108000.0;3.1;0.0
Charleroi;2036;atr_ccs;;;0.0;;108000.0;3.1;0.0
Charleroi;2041;atr_ccs;;;0.0;;108000.0;3.1;0.0
Charleroi;2051;atr_ccs;;;0.0;;108000.0;3.1;0.0
Charleroi;2031;smr;;;0.0;;198000.0;0.0;0.0
Charleroi;2036;smr;;;0.0;;198000.0;0.0;0.0
Charleroi;2041;smr;;;0.0;;198000.0;0.0;0.0
Charleroi;2051;smr;;;0.0;;198000.0;0.0;0.0
Charleroi;2031;e_smr;;;;;144000.0;0.0;0.0
Charleroi;2036;e_smr;;;;;144000.0;0.0;0.0
Charleroi;2041;e_smr;;;;;144000.0;0.0;0.0
Charleroi;2051;e_smr;;;;;144000.0;0.0;0.0
Charleroi;2031;ccgt;;;0.0;0.0;20000.0;2.5;0.138
Charleroi;2036;ccgt;;;0.0;0.0;33810.0;2.5;0.141
Charleroi;2041;ccgt;;;0.0;0.0;33810.0;2.5;0.141
Charleroi;2051;ccgt;;;0.0;0.0;33810.0;2.5;0.141
Charleroi;2031;ocgt;;;0.0;0.0;11900.0;2.4;
Charleroi;2036;ocgt;;;0.0;0.0;20820.0;2.4;
Charleroi;2041;ocgt;;;0.0;0.0;20820.0;2.4;
Charleroi;2051;ocgt;;;0.0;0.0;20820.0;2.4;
Charleroi;2031;coal_pp;;;0.0;0.0;33878.0;3.45;
Charleroi;2036;coal_pp;;;0.0;0.0;33878.0;3.45;
Charleroi;2041;coal_pp;;;0.0;0.0;33878.0;3.45;
Charleroi;2051;coal_pp;;;0.0;0.0;33878.0;3.45;
Charleroi;2031;lignite_pp;;;0.0;0.0;38816.0;4.1;
Charleroi;2036;lignite_pp;;;0.0;0.0;38816.0;4.1;
Charleroi;2041;lignite_pp;;;0.0;0.0;38816.0;4.1;
Charleroi;2051;lignite_pp;;;0.0;0.0;38816.0;4.1;
Charleroi;2031;nuclear_lte;;;0.0;0.0;319000.0;;
Charleroi;2036;nuclear_lte;;;0.0;0.0;319000.0;;
Charleroi;2041;nuclear_lte;;;0.0;0.0;319000.0;;
Charleroi;2051;nuclear_lte;;;0.0;0.0;319000.0;;
Charleroi;2031;nuclear_new;;;0.0;0.0;100000.0;;
Charleroi;2036;nuclear_new;;;0.0;0.0;100000.0;;
Charleroi;2041;nuclear_new;;;0.0;0.0;100000.0;;
Charleroi;2051;nuclear_new;;;0.0;0.0;100000.0;;
Charleroi;2031;oil_pp;;;0.0;0.0;26472.0;3.2;
Charleroi;2036;oil_pp;;;0.0;0.0;26472.0;3.2;
Charleroi;2041;oil_pp;;;0.0;0.0;26472.0;3.2;
Charleroi;2051;oil_pp;;;0.0;0.0;26472.0;3.2;
Charleroi;2031;ccht;;;;;37190.0;2.5;
Charleroi;2036;ccht;;;;;37190.0;2.5;
Charleroi;2041;ccht;;;;;37190.0;2.5;
Charleroi;2051;ccht;;;;;37190.0;2.5;
Charleroi;2031;ocht;;;;;23940.0;2.4;
Charleroi;2036;ocht;;;;;23940.0;2.4;
Charleroi;2041;ocht;;;;;23940.0;2.4;
Charleroi;2051;ocht;;;;;23940.0;2.4;
Charleroi;2031;other_res;;;0.0;0.0;;;1.0
Charleroi;2036;other_res;;;0.0;0.0;;;1.0
Charleroi;2041;other_res;;;0.0;0.0;;;1.0
Charleroi;2051;other_res;;;0.0;0.0;;;1.0
Charleroi;2031;biogas_reactor;10742836.11;;0.0;0.0;0.0;49.94;
Charleroi;2036;biogas_reactor;10742836.11;;0.0;0.0;0.0;50.38;
Charleroi;2041;biogas_reactor;10742836.11;;0.0;0.0;0.0;50.81;
Charleroi;2051;biogas_reactor;10742836.11;;0.0;0.0;0.0;49.97;
Charleroi;2031;lignite_mine;;;0.0;0.0;0.0;;
Charleroi;2036;lignite_mine;;;0.0;0.0;0.0;;
Charleroi;2041;lignite_mine;;;0.0;0.0;0.0;;
Charleroi;2051;lignite_mine;;;0.0;0.0;0.0;;
Charleroi;2031;wind_onshore;;;0.0;0.0;16663.0;1.98;1.0
Charleroi;2036;wind_onshore;;;0.0;0.0;16314.0;1.93;1.0
Charleroi;2041;wind_onshore;;;0.0;0.0;15965.0;1.89;1.0
Charleroi;2051;wind_onshore;;;0.0;0.0;15602.0;1.85;1.0
Charleroi;2031;wind_offshore;;;0.0;0.0;34000.0;3.45;1.0
Charleroi;2036;wind_offshore;;;0.0;0.0;32000.0;3.16;1.0
Charleroi;2041;wind_offshore;;;0.0;0.0;30000.0;2.99;1.0
